date,position,cash,mark,mkt_value,unrealized_pnl,signal,kc_upper,kc_lower,bb_upper,bb_lower,squeeze_on,atr,adx,daily_return,symbol,fold_id,test_year
2024-10-29,0,99008.45132595097,104.95,99008.45132595097,0.0,0,91.96648663613561,65.74108055022981,107.0624941605054,46.0555058394946,False,8.74180202863527,51.43953485977658,0.0,LEU,3,2024
2024-10-30,0,99008.45132595097,103.29,99008.45132595097,0.0,0,94.3096236956216,68.05246090156619,110.57271074968142,46.444289250318576,False,8.752387598018466,52.207893195303036,0.0,LEU,3,2024
2024-10-31,0,99008.45132595097,103.81,99008.45132595097,0.0,0,96.62522099596782,70.04714125863066,113.6787120512148,47.23228794878519,False,8.859359912445719,52.51805424824905,0.0,LEU,3,2024
2024-11-01,0,99008.45132595097,109.53,99008.45132595097,0.0,0,99.84101042179633,71.82065066569753,117.51983239903791,47.56216760096209,False,9.340119918699596,53.33379091256316,0.0,LEU,3,2024
2024-11-04,0,99008.45132595097,78.0,99008.45132595097,0.0,0,101.68698990253118,68.48308441472516,117.29490751593613,49.12109248406386,False,11.06796849593534,50.26746310533622,0.0,LEU,3,2024
2024-11-05,0,99008.45132595097,75.73,99008.45132595097,0.0,0,100.1769659295259,68.21119654799175,117.01119926921294,50.452800730787054,False,10.655256460511387,47.09345012470616,0.0,LEU,3,2024
2024-11-06,0,99008.45132595097,87.09,99008.45132595097,0.0,0,100.62470452411314,68.31506152697428,116.84688291583797,53.02111708416203,False,10.769880999046286,44.94867088846512,0.0,LEU,3,2024
2024-11-07,0,99008.45132595097,86.6,99008.45132595097,0.0,0,100.47187127178259,68.87363134586795,115.45231630719739,57.495683692802615,False,10.532746641971551,43.231042591185144,0.0,LEU,3,2024
2024-11-08,0,99008.45132595097,91.76,99008.45132595097,0.0,0,100.87441019739754,69.82104455190535,114.33680059357319,61.84119940642681,False,10.351121881830727,41.83971298900771,0.0,LEU,3,2024
2024-11-11,0,99008.45132595097,91.59,99008.45132595097,0.0,0,101.14522072199648,70.73923833689659,112.36233079406955,67.06266920593046,False,10.13532746169996,40.57821552525142,0.0,LEU,3,2024
2024-11-12,0,99008.45132595097,91.51,99008.45132595097,0.0,0,101.26027091972419,71.68471584784574,109.74543407330636,72.70056592669364,False,9.858518357292821,39.215638188548596,0.0,LEU,3,2024
2024-11-13,0,99008.45132595097,81.6,99008.45132595097,0.0,0,101.31495410679665,70.70193868290949,109.40996714457489,73.45703285542513,False,10.204338474629049,37.22767516867579,0.0,LEU,3,2024
2024-11-14,0,99008.45132595097,79.34,99008.45132595097,0.0,0,100.12118485167181,70.62552767234803,109.53621772466946,73.15978227533054,False,9.83188572644126,35.1561331133718,0.0,LEU,3,2024
2024-11-15,0,99008.45132595097,70.16,99008.45132595097,0.0,0,99.02780602269502,68.82112435618006,109.97707532840343,69.87592467159658,False,10.068893888838312,33.098916066168606,0.0,LEU,3,2024
2024-11-18,0,99008.45132595097,76.46,99008.45132595097,0.0,0,98.22488023084922,68.20224725479964,109.78365066425668,68.2673493357433,False,10.007544325349862,31.188643093765634,0.0,LEU,3,2024
2024-11-19,0,99008.45132595097,68.5,99008.45132595097,0.0,0,97.02635155381655,66.5981923617705,110.25965006400902,65.30534993599098,False,10.142719730682014,29.996765549567474,0.0,LEU,3,2024
2024-11-20,0,99008.45132595097,75.14,99008.45132595097,0.0,0,96.31453425335839,66.03910071788705,110.10651779179562,63.919482208204386,False,10.091811178490442,28.410332760141404,0.0,LEU,3,2024
2024-11-21,0,99008.45132595097,79.9,99008.45132595097,0.0,0,96.09952424750843,66.0109073931422,110.03459277446817,63.448407225531845,False,10.029538951455411,26.53351077119975,0.0,LEU,3,2024
2024-11-22,0,99008.45132595097,86.85,99008.45132595097,0.0,0,96.57860071029769,66.63559934552906,110.07505986875329,63.49394013124673,False,9.981000454922881,25.363683882071562,0.0,LEU,3,2024
2024-11-25,0,99008.45132595097,83.17,99008.45132595097,0.0,0,96.40484113508802,67.10705415351714,109.3541257516591,63.14387424834089,False,9.765928993856962,24.36740129078064,0.0,LEU,3,2024
2024-11-26,0,99008.45132595097,81.45,99008.45132595097,0.0,0,96.16185372914596,67.29176581768728,106.59108474677693,63.55691525322307,False,9.623362637152894,23.484578427937862,0.0,LEU,3,2024
2024-11-27,0,99008.45132595097,82.49,99008.45132595097,0.0,0,95.72846394436371,67.8705251694378,103.87409616912127,64.19390383087874,False,9.285979591641974,22.664814341012423,0.0,LEU,3,2024
2024-11-29,0,99008.45132595097,91.0,99008.45132595097,0.0,0,96.67156188745915,68.67990445359936,101.37892329221029,65.40807670778972,False,9.330552477953262,22.548804351559678,0.0,LEU,3,2024
2024-12-02,0,99008.45132595097,82.47,99008.45132595097,0.0,0,96.8008376295328,68.51144144094872,95.44573252315978,68.63526747684024,True,9.429798729528029,22.29508429604134,0.0,LEU,3,2024
2024-12-03,0,99008.45132595097,76.92,99008.45132595097,0.0,0,96.11206019086995,68.10762087289902,95.46490387434584,68.50809612565418,True,9.334813105990312,20.957474567457915,0.0,LEU,3,2024
2024-12-04,0,99008.45132595097,76.55,99008.45132595097,0.0,0,95.08275016457247,68.07791365502803,95.43432643282819,68.62067356717182,False,9.001612169848148,19.715408390916163,0.0,LEU,3,2024
2024-12-05,0,99008.45132595097,78.8,99008.45132595097,0.0,0,94.52742677401253,68.10365001514984,94.88000131906153,68.34599868093846,False,8.807925586287567,18.370252564695562,0.0,LEU,3,2024
2024-12-06,0,99008.45132595097,78.29,99008.45132595097,0.0,0,93.86557394742636,68.18920981419672,94.33360273254517,68.06139726745484,False,8.558788044409885,17.26175414021521,0.0,LEU,3,2024
2024-12-09,0,99008.45132595097,72.61,99008.45132595097,0.0,0,92.88833314449563,67.56313787792523,92.94140622135913,67.53859377864086,False,8.441731755523465,16.446898970743128,0.0,LEU,3,2024
2024-12-10,0,99008.45132595097,71.57,99008.45132595097,0.0,0,91.6159346934314,67.1868248030446,91.34631167518127,67.13168832481874,False,8.14303663012893,15.891577577386217,0.0,LEU,3,2024
2024-12-11,0,99008.45132595097,75.11,99008.45132595097,0.0,0,91.16726364989492,66.81809018025004,89.2445085792761,67.5934914207239,True,8.116391156548294,14.804916123401997,0.0,LEU,3,2024
2024-12-12,0,99008.45132595097,74.54,99008.45132595097,0.0,0,90.34501441501976,66.79221047892094,88.91398488199448,67.21801511800552,True,7.850934645366275,13.81129383334603,0.0,LEU,3,2024
2024-12-13,0,99008.45132595097,72.42,99008.45132595097,0.0,0,89.44433213663811,66.5217284816892,88.82183588421215,66.61816411578785,True,7.640867884982969,13.122011998891281,0.0,LEU,3,2024
2024-12-16,0,99008.45132595097,76.74,99008.45132595097,0.0,0,89.35799816713624,66.37129477325512,88.6121035212186,67.48589647878141,True,7.662234464627042,12.790391908849777,0.0,LEU,3,2024
2024-12-17,0,99008.45132595097,71.9,99008.45132595097,0.0,0,88.81969719162186,65.77347261158937,88.70347563746323,66.93852436253677,True,7.682074860010825,12.674496517857865,0.0,LEU,3,2024
2024-12-18,0,99008.45132595097,69.32,99008.45132595097,0.0,0,87.94944298980111,65.12437730834237,88.60903419553415,67.11496580446584,False,7.60835522715291,12.691820184819077,0.0,LEU,3,2024
2024-12-19,0,99008.45132595097,68.23,99008.45132595097,0.0,0,86.81669920126598,64.6748524970543,89.00973675036674,66.02326324963327,False,7.38061556807056,12.868526702950534,0.0,LEU,3,2024
2024-12-20,0,99008.45132595097,66.8,99008.45132595097,0.0,0,85.61429745238604,64.17329694133232,89.19887617972236,64.52412382027765,False,7.147000170351234,13.11407076568473,0.0,LEU,3,2024
2024-12-23,0,99008.45132595097,68.24,99008.45132595097,0.0,0,84.54270960586182,63.97749484559766,87.91680643928395,63.94519356071607,False,6.855071586754717,13.498596488158958,0.0,LEU,3,2024
